Country,Zone,Region,Territory,Product Category,Order Priority,Delivery Mode,Processing Time (days),Financial Year,Financial Month,Qty
India,Southern,Karnataka,Hubli,Water Dispensers,Medium,Rail,0,2019,5,69
India,Western,Maharashtra,Nagpur,Air Purifiers,High,Air,3,2019,5,62
India,Eastern,Bihar,Gaya,Refrigerators,Express,Air,0,2019,5,97
India,Western,Goa,Panjim,Air Purifiers,High,Air,2,2019,5,10
India,Southern,Kerala,Thrissur,Water Dispensers,Express,Air,3,2019,5,73
India,Central,Chhattisgarh,Bilaspur,Refrigerators,High,Air,2,2019,5,38
India,North-Eastern,Assam,Dispur,Water Dispensers,High,Air,2,2019,5,7
India,Central,Madhya Pradesh,Jabalpur,Air Conditioners,High,Air,2,2019,5,7
India,North-Eastern,Meghalaya,Shillong,Water Dispensers,Low,Road,1,2019,5,5
India,Northern,Punjab,Ludhiana,Water Dispensers,Medium,Rail,4,2019,5,19
India,Eastern,Jharkhand,Ranchi,Air Purifiers,High,Air,5,2019,5,31
India,Western,Maharashtra,Nagpur,Air Coolers,High,Air,3,2019,5,10
India,Northern,Jammu and Kashmir,Srinagar ,Air Coolers,Low,Road,5,2019,5,61
India,North-Eastern,Assam,Guwahati,Air Coolers,Express,Air,0,2019,5,75
India,North-Eastern,Meghalaya,Shillong,Refrigerators,Medium,Rail,5,2019,5,66
India,Southern,Kerala,Thrissur,Air Coolers,High,Air,3,2019,5,24
India,Western,Maharashtra,Nagpur,Refrigerators,High,Air,3,2019,5,24
India,Eastern,Odisha,Puri ,Refrigerators,Medium,Rail,4,2019,5,79
India,Western,Gujarat,Rajkot,Water Dispensers,Low,Road,0,2019,5,47
India,Central,Uttarakhand,Roorkee,Refrigerators,Low,Road,4,2019,5,12
India,North-Eastern,Arunachal Pradesh,Itanagar,Refrigerators,Express,Air,3,2019,5,62
India,Northern,Jammu and Kashmir,Jammu,Refrigerators,High,Air,0,2019,5,68
India,Eastern,West Bengal,Durgapur,Air Coolers,Express,Air,2,2019,5,87
India,Western,Maharashtra,Pune,Refrigerators,High,Air,3,2019,5,10
India,North-Eastern,Assam,Guwahati,Air Coolers,Low,Road,4,2019,5,53
India,Southern,Kerala,Kozhikode,Air Conditioners,High,Air,0,2019,5,29
India,Northern,Jammu and Kashmir,Jammu,Air Coolers,Express,Air,1,2019,5,76
India,Southern,Andaman and Nicobar Islands,Port Blair,Air Conditioners,Low,Road,0,2019,5,33
India,Central,Uttarakhand,Kashipur ,Refrigerators,Medium,Rail,3,2019,5,6
India,Central,Uttar Pradesh,Agra ,Air Coolers,Low,Road,4,2019,5,37
India,Central,Uttar Pradesh,Noida,Refrigerators,Medium,Rail,0,2019,5,23
India,Northern,Delhi,New Delhi,Air Coolers,Low,Road,4,2019,5,22
India,Southern,Andhra Pradesh,Tirupati,Refrigerators,Low,Road,2,2019,5,81
India,Eastern,West Bengal,Asansol,Refrigerators,High,Air,2,2019,5,58
India,Western,Maharashtra,Pune,Air Purifiers,Medium,Rail,1,2019,5,18
India,Western,Maharashtra,Nashik,Refrigerators,Medium,Rail,1,2019,5,26
India,North-Eastern,Assam,Guwahati,Air Coolers,Express,Air,5,2019,5,27
India,Southern,Kerala,Thiruvananthapuram,Air Conditioners,Medium,Rail,0,2019,5,44
India,Eastern,Bihar,Bhagalpur,Air Conditioners,Medium,Rail,4,2019,6,45
India,Central,Uttarakhand,Dehradun,Refrigerators,Express,Air,4,2019,6,43
India,Western,Gujarat,Vadodara,Air Purifiers,High,Air,4,2019,6,42
India,Central,Uttarakhand,Dehradun,Air Conditioners,Low,Road,0,2019,6,88
India,Western,Goa,Panjim,Air Conditioners,Low,Road,4,2019,6,29
India,Northern,Haryana,Gurgaon,Refrigerators,Low,Road,5,2019,6,25
India,Eastern,West Bengal,Kolkata,Air Coolers,Low,Road,2,2019,6,88
India,North-Eastern,Mizoram,Aizawl,Air Conditioners,Medium,Rail,0,2019,6,72
India,Southern,Tamil Nadu,Chennai,Refrigerators,Medium,Rail,1,2019,6,86
India,Eastern,Odisha,Puri ,Water Dispensers,Low,Road,4,2019,6,61
India,Northern,Haryana,Gurgaon,Air Conditioners,Low,Road,3,2019,6,64
India,Southern,Karnataka,Hubli,Air Conditioners,High,Air,2,2019,6,41
India,Western,Maharashtra,Mumbai,Air Conditioners,Express,Air,0,2019,6,17
India,Northern,Punjab,Patiala ,Air Conditioners,Low,Road,2,2019,6,95
India,Southern,Andhra Pradesh,Hyderabad,Refrigerators,Express,Air,2,2019,6,60
India,Southern,Tamil Nadu,Vellore,Air Conditioners,High,Air,2,2019,6,58
India,Southern,Kerala,Kozhikode,Refrigerators,Medium,Rail,3,2019,6,94
India,Northern,Rajasthan,Jaipur,Air Conditioners,Express,Air,2,2019,6,49
India,Eastern,West Bengal,Darjiling,Refrigerators,Express,Air,3,2019,6,23
India,Northern,Rajasthan,Ajmer,Air Conditioners,High,Air,0,2019,6,16
India,Southern,Tamil Nadu,Tiruchirappalli,Air Purifiers,High,Air,4,2019,6,100
India,Western,Gujarat,Rajkot,Refrigerators,Low,Road,4,2019,6,18
India,Southern,Kerala,Thrissur,Air Conditioners,Express,Air,5,2019,6,16
India,Western,Maharashtra,Solapur,Refrigerators,Low,Road,4,2019,6,25
India,Southern,Andhra Pradesh,Tirupati,Air Conditioners,Low,Road,1,2019,6,43
India,Southern,Karnataka,Bengaluru,Air Conditioners,Medium,Rail,1,2019,6,36
India,Central,Chhattisgarh,Raipur,Refrigerators,Low,Road,0,2019,6,66
India,Western,Gujarat,Ahmadabad,Air Coolers,Medium,Rail,2,2019,6,99
India,Eastern,West Bengal,Asansol,Refrigerators,Express,Air,1,2019,6,71
India,Southern,Kerala,Malappuram,Refrigerators,Express,Air,4,2019,6,95
India,Northern,Haryana,Faridabad,Air Conditioners,Express,Air,4,2019,6,58
India,Northern,Rajasthan,Bikaner,Air Conditioners,Medium,Rail,0,2019,6,70
India,Central,Uttarakhand,Roorkee,Air Conditioners,High,Air,3,2019,6,46
India,Eastern,Bihar,Patna,Air Coolers,Low,Road,4,2019,6,74
India,Central,Uttar Pradesh,Kanpur,Refrigerators,Express,Air,0,2019,6,22
India,Northern,Haryana,Panipat ,Water Dispensers,Low,Road,0,2019,6,62
India,Northern,Jammu and Kashmir,Srinagar ,Air Conditioners,Low,Road,0,2019,6,32
India,Eastern,West Bengal,Asansol,Refrigerators,Express,Air,2,2019,6,58
India,Eastern,Odisha,Puri ,Air Purifiers,Express,Air,0,2019,6,96
India,Eastern,Bihar,Bhagalpur,Water Dispensers,Low,Road,2,2019,6,20
India,Eastern,West Bengal,Durgapur,Refrigerators,High,Air,1,2019,6,54
India,Southern,Telangana,Warangal,Refrigerators,Medium,Rail,1,2019,6,51
India,Southern,Kerala,Kozhikode,Air Coolers,Medium,Rail,4,2019,6,82
India,Eastern,West Bengal,Darjiling,Water Dispensers,Medium,Rail,4,2019,6,48
India,Southern,Karnataka,Belgaum,Air Conditioners,High,Air,1,2019,6,62
India,Eastern,Bihar,Gaya,Air Conditioners,Low,Road,0,2019,6,50
India,Central,Uttar Pradesh,Varanasi,Refrigerators,Medium,Rail,1,2019,6,82
India,Eastern,Jharkhand,Jamshedpur,Air Conditioners,High,Air,0,2019,6,89
India,Central,Uttarakhand,Haridwar,Air Purifiers,Medium,Rail,1,2019,6,48
India,Northern,Haryana,Gurgaon,Air Coolers,Express,Air,4,2019,6,74
India,North-Eastern,Arunachal Pradesh,Itanagar,Air Coolers,High,Air,4,2019,6,96
India,Central,Uttarakhand,Dehradun,Refrigerators,Express,Air,3,2019,6,42
India,Southern,Andhra Pradesh,Vijayawada,Air Conditioners,Express,Air,4,2019,6,97
India,Central,Uttarakhand,Kashipur ,Air Conditioners,Express,Air,3,2019,6,35
India,North-Eastern,Manipur,Imphal,Air Coolers,Medium,Rail,3,2019,6,101
India,Northern,Rajasthan,Bikaner,Air Purifiers,Express,Air,1,2019,6,53
India,Northern,Punjab,Ludhiana,Refrigerators,Express,Air,3,2019,6,64
India,Central,Chhattisgarh,Bilaspur,Refrigerators,Express,Air,5,2019,6,50
India,Western,Gujarat,Rajkot,Air Conditioners,Medium,Rail,2,2019,6,100
India,Eastern,Odisha,Rourkela,Air Coolers,Medium,Rail,4,2019,6,45
India,Northern,Rajasthan,Ajmer,Refrigerators,Medium,Rail,1,2019,6,88
India,Western,Gujarat,Surat,Refrigerators,High,Air,2,2019,6,30
India,Western,Gujarat,Vadodara,Refrigerators,Low,Road,5,2019,6,23
India,Western,Maharashtra,Nagpur,Refrigerators,Medium,Rail,3,2019,6,82
India,Southern,Kerala,Kochi,Water Dispensers,Express,Air,5,2019,6,28
India,Western,Maharashtra,Nagpur,Refrigerators,High,Air,1,2019,7,95
India,Central,Uttarakhand,Haridwar,Air Conditioners,Low,Road,5,2019,7,14
India,Eastern,Odisha,Puri ,Water Dispensers,High,Air,3,2019,7,30
India,Eastern,West Bengal,Asansol,Air Coolers,High,Air,5,2019,7,7
India,Central,Uttar Pradesh,Noida,Refrigerators,Low,Road,4,2019,7,104
India,Central,Uttar Pradesh,Noida,Refrigerators,Low,Road,4,2019,7,89
India,Western,Gujarat,Gandhinagar,Air Conditioners,Medium,Rail,5,2019,7,36
India,Central,Madhya Pradesh,Indore,Water Dispensers,Low,Road,0,2019,7,48
India,North-Eastern,Tripura,Agartala,Water Dispensers,Medium,Rail,5,2019,7,74
India,Northern,Rajasthan,Jodhpur,Water Dispensers,Express,Air,5,2019,7,78
India,Northern,Punjab,Jalandhar,Air Conditioners,Medium,Rail,4,2019,7,52
India,North-Eastern,Arunachal Pradesh,Itanagar,Water Dispensers,High,Air,2,2019,7,61
India,Northern,Rajasthan,Jodhpur,Air Coolers,Express,Air,5,2019,7,9
India,Central,Uttar Pradesh,Lucknow,Air Purifiers,High,Air,4,2019,7,55
India,Central,Uttar Pradesh,Kanpur,Air Coolers,Express,Air,4,2019,7,33
India,Central,Uttar Pradesh,Varanasi,Air Coolers,Medium,Rail,1,2019,7,81
India,Central,Uttarakhand,Roorkee,Refrigerators,High,Air,4,2019,7,102
India,Eastern,Jharkhand,Jamshedpur,Air Purifiers,High,Air,2,2019,7,85
India,Central,Uttarakhand,Roorkee,Air Conditioners,Low,Road,2,2019,7,100
India,Southern,Andhra Pradesh,Visakhapatnam,Air Coolers,Low,Road,4,2019,7,84
India,North-Eastern,Meghalaya,Shillong,Air Conditioners,Low,Road,2,2019,7,11
India,Eastern,West Bengal,Asansol,Refrigerators,Medium,Rail,5,2019,7,99
India,Southern,Telangana,Nizamabad,Air Conditioners,Low,Road,4,2019,7,48
India,North-Eastern,Tripura,Agartala,Water Dispensers,High,Air,3,2019,7,36
India,Northern,Rajasthan,Jaipur,Refrigerators,High,Air,2,2019,7,36
India,Eastern,West Bengal,Siliguri,Refrigerators,High,Air,2,2019,7,22
India,Northern,Jammu and Kashmir,Jammu,Air Conditioners,Express,Air,4,2019,7,97
India,Northern,Punjab,Ludhiana,Water Dispensers,Express,Air,0,2019,7,7
India,Eastern,West Bengal,Durgapur,Refrigerators,Low,Road,4,2019,7,62
India,Central,Uttar Pradesh,Agra ,Air Conditioners,Low,Road,4,2019,7,96
India,Eastern,Odisha,Puri ,Air Coolers,Low,Road,1,2019,7,59
India,Western,Gujarat,Surat,Air Conditioners,Low,Road,1,2019,7,68
India,Southern,Kerala,Kochi,Refrigerators,High,Air,4,2019,7,38
India,Central,Chhattisgarh,Raipur,Air Coolers,Low,Road,1,2019,7,21
India,Eastern,Odisha,Puri ,Refrigerators,High,Air,5,2019,7,77
India,Eastern,Bihar,Darbhanga ,Refrigerators,Low,Road,4,2019,7,32
India,Western,Maharashtra,Solapur,Refrigerators,Low,Road,0,2019,7,79
India,Northern,Rajasthan,Jodhpur,Air Coolers,High,Air,0,2019,7,60
India,Central,Madhya Pradesh,Indore,Air Conditioners,Low,Road,5,2019,7,34
India,Western,Gujarat,Vadodara,Air Conditioners,High,Air,2,2019,7,85
India,Northern,Jammu and Kashmir,Jammu,Refrigerators,Medium,Rail,0,2019,7,16
India,North-Eastern,Mizoram,Aizawl,Air Conditioners,High,Air,5,2019,7,95
India,Southern,Tamil Nadu,Chennai,Air Conditioners,High,Air,1,2019,7,95
India,North-Eastern,Assam,Guwahati,Air Conditioners,Low,Road,4,2019,7,56
India,North-Eastern,Assam,Dispur,Air Coolers,Medium,Rail,1,2019,7,30
India,North-Eastern,Arunachal Pradesh,Tawang,Air Purifiers,Express,Air,1,2019,7,34
India,Western,Maharashtra,Nashik,Refrigerators,Medium,Rail,3,2019,7,31
India,Northern,Rajasthan,Ajmer,Refrigerators,Low,Road,1,2019,7,11
India,North-Eastern,Assam,Guwahati,Air Coolers,High,Air,5,2019,7,95
India,North-Eastern,Assam,Guwahati,Refrigerators,Medium,Rail,5,2019,7,69
India,Western,Maharashtra,Solapur,Refrigerators,High,Air,2,2019,7,7
India,Central,Chhattisgarh,Raipur,Refrigerators,Express,Air,0,2019,7,85
India,Southern,Tamil Nadu,Chennai,Refrigerators,High,Air,3,2019,7,69
India,Southern,Kerala,Malappuram,Air Coolers,Express,Air,0,2019,7,21
India,Western,Maharashtra,Nashik,Air Conditioners,Low,Road,4,2019,7,81
India,Southern,Andhra Pradesh,Hyderabad,Air Coolers,High,Air,0,2019,7,80
India,Southern,Karnataka,Mysore,Air Conditioners,Medium,Rail,1,2019,7,53
India,North-Eastern,Assam,Guwahati,Water Dispensers,High,Air,2,2019,7,81
India,Northern,Punjab,Jalandhar,Air Coolers,High,Air,5,2019,7,17
India,Southern,Telangana,Nizamabad,Air Conditioners,Medium,Rail,1,2019,7,68
India,Western,Gujarat,Ahmadabad,Air Conditioners,Express,Air,2,2019,7,87
India,Northern,Rajasthan,Udaipur ,Refrigerators,Low,Road,3,2019,8,97
India,Southern,Kerala,Malappuram,Air Coolers,High,Air,1,2019,8,99
India,Eastern,Odisha,Puri ,Air Conditioners,High,Air,2,2019,8,57
India,Western,Gujarat,Gandhinagar,Air Conditioners,Express,Air,3,2019,8,31
India,Central,Madhya Pradesh,Jabalpur,Air Conditioners,High,Air,3,2019,8,36
India,Eastern,West Bengal,Asansol,Air Conditioners,High,Air,3,2019,8,92
India,North-Eastern,Mizoram,Aizawl,Air Coolers,Low,Road,0,2019,8,45
India,Western,Maharashtra,Nagpur,Air Coolers,Low,Road,0,2019,8,100
India,Southern,Tamil Nadu,Chennai,Air Conditioners,Low,Road,4,2019,8,71
India,Northern,Jammu and Kashmir,Jammu,Refrigerators,High,Air,4,2019,8,64
India,Western,Goa,Panjim,Refrigerators,Low,Road,5,2019,8,76
India,Central,Uttar Pradesh,Kanpur,Refrigerators,Express,Air,3,2019,8,78
India,Central,Uttar Pradesh,Agra ,Air Conditioners,Medium,Rail,0,2019,8,17
India,Southern,Karnataka,Hubli,Air Coolers,Express,Air,1,2019,8,44
India,Southern,Karnataka,Mangalore,Refrigerators,Express,Air,3,2019,8,95
India,Western,Dadra and Nagar Haveli and Daman and Diu,Daman,Air Coolers,High,Air,5,2019,8,46
India,Western,Gujarat,Surat,Water Dispensers,Low,Road,2,2019,8,32
India,Northern,Punjab,Ludhiana,Refrigerators,High,Air,0,2019,8,16
India,Eastern,West Bengal,Kolkata,Refrigerators,Medium,Rail,2,2019,8,21
India,Southern,Telangana,Warangal,Air Conditioners,Medium,Rail,3,2019,8,36
India,Northern,Jammu and Kashmir,Srinagar ,Air Conditioners,Medium,Rail,5,2019,8,67
India,Eastern,Odisha,Cuttack,Air Conditioners,Low,Road,2,2019,8,78
India,Eastern,West Bengal,Darjiling,Water Dispensers,Express,Air,0,2019,8,70
India,Eastern,Odisha,Bhubaneshwar,Water Dispensers,High,Air,1,2019,8,72
India,Western,Gujarat,Surat,Air Coolers,Medium,Rail,0,2019,8,81
India,Central,Uttar Pradesh,Noida,Air Conditioners,Low,Road,5,2019,8,93
India,Northern,Rajasthan,Ajmer,Air Coolers,High,Air,0,2019,8,45
India,Central,Uttar Pradesh,Agra ,Air Conditioners,Low,Road,1,2019,8,5
India,Northern,Rajasthan,Jodhpur,Air Coolers,Medium,Rail,3,2019,8,47
India,Northern,Himachal Pradesh,Shimla,Air Conditioners,High,Air,2,2019,8,69
India,Central,Uttarakhand,Kashipur ,Air Conditioners,High,Air,2,2019,8,46
India,North-Eastern,Assam,Dispur,Air Conditioners,Medium,Rail,1,2019,8,36
India,Central,Chhattisgarh,Bilaspur,Refrigerators,Medium,Rail,2,2019,8,33
India,Southern,Kerala,Kozhikode,Air Coolers,Medium,Rail,2,2019,8,18
India,Eastern,Jharkhand,Ranchi,Air Conditioners,High,Air,4,2019,8,12
India,Southern,Kerala,Kochi,Air Purifiers,Express,Air,1,2019,8,72
India,Western,Gujarat,Rajkot,Air Purifiers,Express,Air,3,2019,8,98
India,Western,Gujarat,Gandhinagar,Air Coolers,Medium,Rail,4,2019,8,60
India,Central,Uttarakhand,Kashipur ,Refrigerators,High,Air,2,2019,8,48
India,Southern,Tamil Nadu,Chennai,Refrigerators,High,Air,2,2019,8,12
India,Eastern,Jharkhand,Ranchi,Air Conditioners,Low,Road,3,2019,8,23
India,North-Eastern,Assam,Dispur,Refrigerators,High,Air,4,2019,8,46
India,North-Eastern,Assam,Dispur,Water Dispensers,Express,Air,5,2019,8,50
India,Central,Chhattisgarh,Durg,Air Coolers,Medium,Rail,0,2019,8,48
India,Southern,Telangana,Nizamabad,Air Coolers,Express,Air,1,2019,8,8
India,Western,Maharashtra,Pune,Refrigerators,Express,Air,4,2019,8,94
India,Northern,Rajasthan,Bikaner,Air Conditioners,Express,Air,3,2019,8,22
India,Northern,Chandigarh,Chandigarh,Refrigerators,Low,Road,0,2019,8,68
India,Central,Uttarakhand,Haridwar,Water Dispensers,Medium,Rail,5,2019,8,74
India,Northern,Rajasthan,Udaipur ,Water Dispensers,High,Air,1,2019,8,92
India,Eastern,Odisha,Puri ,Air Conditioners,High,Air,0,2019,8,103
India,Western,Gujarat,Rajkot,Air Conditioners,Express,Air,1,2019,8,42
India,Northern,Punjab,Patiala ,Air Conditioners,Low,Road,2,2019,8,26
India,North-Eastern,Assam,Guwahati,Water Dispensers,Medium,Rail,3,2019,8,57
India,Southern,Tamil Nadu,Chennai,Refrigerators,High,Air,0,2019,8,25
India,Central,Madhya Pradesh,Bhopal,Refrigerators,Express,Air,0,2019,8,58
India,Central,Uttarakhand,Roorkee,Air Coolers,Express,Air,3,2019,8,50
India,Northern,Haryana,Sonipat,Air Conditioners,Low,Road,0,2019,8,100
India,Central,Chhattisgarh,Raipur,Air Conditioners,Express,Air,4,2019,8,17
India,Northern,Jammu and Kashmir,Jammu,Air Purifiers,High,Air,2,2019,8,36
India,Eastern,Odisha,Rourkela,Water Dispensers,Express,Air,1,2019,8,23
India,Western,Maharashtra,Nagpur,Air Conditioners,Low,Road,2,2019,8,46
India,Western,Maharashtra,Solapur,Air Conditioners,Medium,Rail,3,2019,8,90
India,Southern,Andhra Pradesh,Visakhapatnam,Refrigerators,Medium,Rail,1,2019,8,38
India,Eastern,West Bengal,Asansol,Air Conditioners,High,Air,3,2019,8,61
India,Northern,Jammu and Kashmir,Srinagar ,Air Conditioners,Low,Road,4,2019,8,93
India,Western,Dadra and Nagar Haveli and Daman and Diu,Daman,Air Conditioners,Medium,Rail,4,2019,8,19
India,Central,Uttar Pradesh,Kanpur,Air Coolers,Medium,Rail,5,2019,8,24
India,Southern,Kerala,Thrissur,Refrigerators,Medium,Rail,0,2019,8,12
India,Northern,Delhi,New Delhi,Air Purifiers,High,Air,3,2019,8,29
India,Southern,Kerala,Kochi,Air Coolers,Low,Road,4,2019,8,69
India,Southern,Andhra Pradesh,Vijayawada,Refrigerators,High,Air,2,2019,8,87
India,Northern,Haryana,Faridabad,Water Dispensers,Express,Air,1,2019,8,90
India,Central,Chhattisgarh,Bilaspur,Air Conditioners,Medium,Rail,1,2019,8,84
India,North-Eastern,Assam,Guwahati,Water Dispensers,High,Air,3,2019,8,38
India,Western,Maharashtra,Solapur,Water Dispensers,Express,Air,1,2019,8,47
India,Northern,Haryana,Sonipat,Air Coolers,Medium,Rail,2,2019,9,47
India,Western,Goa,Panjim,Air Coolers,Express,Air,2,2019,9,20
India,Northern,Haryana,Sonipat,Water Dispensers,Express,Air,4,2019,9,85
India,North-Eastern,Arunachal Pradesh,Itanagar,Refrigerators,Medium,Rail,1,2019,9,52
India,Northern,Jammu and Kashmir,Jammu,Air Coolers,Low,Road,2,2019,9,96
India,Southern,Kerala,Malappuram,Air Coolers,Medium,Rail,0,2019,9,45
India,Southern,Kerala,Malappuram,Water Dispensers,High,Air,4,2019,9,59
India,Eastern,West Bengal,Darjiling,Water Dispensers,Express,Air,5,2019,9,68
India,Western,Gujarat,Vadodara,Air Coolers,Medium,Rail,0,2019,9,104
India,North-Eastern,Assam,Guwahati,Air Coolers,Express,Air,3,2019,9,78
India,Northern,Delhi,New Delhi,Air Coolers,Low,Road,2,2019,9,36
India,Western,Maharashtra,Nashik,Air Conditioners,Low,Road,5,2019,9,95
India,Eastern,West Bengal,Kolkata,Air Coolers,High,Air,4,2019,9,64
India,Central,Uttarakhand,Roorkee,Refrigerators,Low,Road,3,2019,9,87
India,Southern,Andhra Pradesh,Vijayawada,Air Coolers,Express,Air,4,2019,9,59
India,Eastern,West Bengal,Durgapur,Refrigerators,Low,Road,0,2019,9,32
India,North-Eastern,Assam,Guwahati,Air Coolers,Express,Air,0,2019,9,17
India,Eastern,Odisha,Rourkela,Air Conditioners,Express,Air,2,2019,9,43
India,Northern,Rajasthan,Jodhpur,Air Purifiers,Low,Road,1,2019,9,55
India,Central,Madhya Pradesh,Bhopal,Water Dispensers,Express,Air,2,2019,9,12
India,North-Eastern,Mizoram,Aizawl,Refrigerators,High,Air,4,2019,9,54
India,Southern,Kerala,Kochi,Refrigerators,Low,Road,3,2019,9,24
India,North-Eastern,Tripura,Agartala,Air Coolers,Low,Road,5,2019,9,74
India,Central,Uttar Pradesh,Varanasi,Air Conditioners,High,Air,2,2019,9,97
India,Western,Maharashtra,Nashik,Air Coolers,High,Air,4,2019,9,60
India,Southern,Tamil Nadu,Chennai,Air Coolers,Low,Road,5,2019,9,16
India,Central,Madhya Pradesh,Jabalpur,Air Purifiers,Medium,Rail,5,2019,9,59
India,Central,Madhya Pradesh,Indore,Refrigerators,High,Air,4,2019,9,82
India,North-Eastern,Arunachal Pradesh,Itanagar,Refrigerators,Express,Air,3,2019,9,12
India,Northern,Ladakh,Leh,Air Conditioners,Express,Air,5,2019,9,54
India,North-Eastern,Mizoram,Aizawl,Air Conditioners,High,Air,1,2019,9,54
India,Southern,Kerala,Thrissur,Air Coolers,Express,Air,5,2019,9,104
India,Western,Dadra and Nagar Haveli and Daman and Diu,Daman,Air Coolers,Medium,Rail,2,2019,9,44
India,Northern,Punjab,Ludhiana,Water Dispensers,Medium,Rail,4,2019,9,75
India,Central,Uttar Pradesh,Agra ,Refrigerators,Low,Road,0,2019,9,101
India,Central,Madhya Pradesh,Indore,Air Conditioners,Low,Road,2,2019,9,94
India,North-Eastern,Meghalaya,Shillong,Water Dispensers,Low,Road,0,2019,9,66
India,Northern,Jammu and Kashmir,Jammu,Water Dispensers,Express,Air,1,2019,9,75
India,Southern,Kerala,Kochi,Air Conditioners,Low,Road,2,2019,9,104
India,Eastern,Odisha,Rourkela,Refrigerators,Low,Road,2,2019,9,9
India,North-Eastern,Arunachal Pradesh,Itanagar,Refrigerators,Express,Air,2,2019,9,83
India,Southern,Kerala,Kozhikode,Refrigerators,Low,Road,1,2019,9,27
India,Central,Madhya Pradesh,Bhopal,Air Coolers,Low,Road,2,2019,9,77
India,Southern,Karnataka,Mysore,Water Dispensers,Low,Road,0,2019,9,94
India,North-Eastern,Arunachal Pradesh,Itanagar,Air Coolers,Low,Road,5,2019,9,22
India,Southern,Andaman and Nicobar Islands,Port Blair,Air Purifiers,Express,Air,5,2019,9,30
India,Central,Uttar Pradesh,Agra ,Air Coolers,Medium,Rail,3,2019,9,17
India,Central,Uttarakhand,Roorkee,Refrigerators,Low,Road,3,2019,9,33
India,Western,Gujarat,Rajkot,Air Conditioners,Medium,Rail,3,2019,9,97
India,North-Eastern,Assam,Dispur,Air Conditioners,High,Air,4,2019,9,48
India,Southern,Telangana,Nizamabad,Air Conditioners,Low,Road,5,2019,9,67
India,North-Eastern,Arunachal Pradesh,Itanagar,Refrigerators,Express,Air,2,2019,9,14
India,Northern,Rajasthan,Jodhpur,Air Conditioners,Medium,Rail,2,2019,9,70
India,Southern,Andhra Pradesh,Tirupati,Air Coolers,Express,Air,2,2019,9,16
India,Southern,Kerala,Thrissur,Refrigerators,Medium,Rail,4,2019,9,71
India,Eastern,Bihar,Bhagalpur,Air Conditioners,Low,Road,1,2019,9,29
India,Western,Goa,Panjim,Air Coolers,Express,Air,1,2019,9,100
India,Southern,Kerala,Kozhikode,Air Purifiers,Medium,Rail,0,2019,9,47
India,Northern,Punjab,Ludhiana,Air Coolers,Medium,Rail,3,2019,9,101
India,North-Eastern,Meghalaya,Shillong,Air Conditioners,High,Air,3,2019,9,74
India,Western,Gujarat,Gandhinagar,Water Dispensers,Low,Road,5,2019,9,7
India,Northern,Haryana,Faridabad,Air Conditioners,Low,Road,1,2019,9,79
India,Northern,Delhi,New Delhi,Refrigerators,Medium,Rail,0,2019,9,89
India,Central,Uttarakhand,Haridwar,Air Coolers,Medium,Rail,1,2019,9,11
India,Southern,Kerala,Malappuram,Water Dispensers,High,Air,1,2019,9,33
India,Eastern,Bihar,Bhagalpur,Air Coolers,Express,Air,2,2019,9,23
India,Southern,Karnataka,Belgaum,Refrigerators,Low,Road,4,2019,9,9
India,Central,Madhya Pradesh,Bhopal,Air Conditioners,High,Air,3,2019,9,78
India,Central,Uttar Pradesh,Kanpur,Refrigerators,Low,Road,4,2019,9,10
India,Eastern,Bihar,Patna,Refrigerators,Medium,Rail,0,2019,9,12
India,Northern,Rajasthan,Udaipur ,Air Purifiers,Medium,Rail,0,2019,9,7
India,Central,Uttar Pradesh,Allahabad,Refrigerators,High,Air,4,2019,9,60
India,Northern,Haryana,Gurgaon,Air Coolers,Medium,Rail,4,2019,9,14
India,Western,Maharashtra,Nagpur,Air Coolers,Express,Air,2,2019,9,25
India,Northern,Haryana,Gurgaon,Air Conditioners,Low,Road,0,2019,9,48
India,Northern,Jammu and Kashmir,Jammu,Water Dispensers,Medium,Rail,3,2019,9,42
India,Central,Chhattisgarh,Bilaspur,Water Dispensers,Express,Air,2,2019,9,70
India,Southern,Tamil Nadu,Chennai,Air Coolers,Low,Road,2,2019,9,97
India,Central,Uttar Pradesh,Agra ,Refrigerators,Express,Air,4,2019,10,72
India,Central,Uttar Pradesh,Lucknow,Air Purifiers,Low,Road,5,2019,10,16
India,Southern,Karnataka,Mysore,Refrigerators,Medium,Rail,5,2019,10,44
India,Eastern,Jharkhand,Ranchi,Water Dispensers,Medium,Rail,1,2019,10,103
India,Northern,Haryana,Panipat ,Water Dispensers,High,Air,0,2019,10,99
India,Northern,Rajasthan,Ajmer,Air Conditioners,Medium,Rail,4,2019,10,71
India,Southern,Kerala,Kochi,Air Conditioners,Express,Air,0,2019,10,64
India,Central,Uttar Pradesh,Allahabad,Air Coolers,Express,Air,5,2019,10,32
India,North-Eastern,Arunachal Pradesh,Tawang,Air Coolers,Low,Road,5,2019,10,8
India,Eastern,Bihar,Darbhanga ,Air Coolers,High,Air,2,2019,10,89
India,Southern,Andhra Pradesh,Tirupati,Refrigerators,Express,Air,4,2019,10,17
India,Southern,Tamil Nadu,Coimbatore,Refrigerators,High,Air,3,2019,10,99
India,Northern,Rajasthan,Jodhpur,Refrigerators,Low,Road,5,2019,10,74
India,Western,Maharashtra,Solapur,Air Coolers,Low,Road,3,2019,10,18
